,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000106785,1385.307737442044,-1.9393347652528794,0.1653894734419197,-11.725865769407152,9.393568324425931e-32,7.65743560732221e-30
ENSG00000106100,650.4814290646054,-2.0046183055932305,0.17166619181804393,-11.677420488933592,1.6626474764744133e-31,1.347334744989177e-29
ENSG00000169245,2788.133845363053,-7.720860162110562,0.6617712601024313,-11.66696202690262,1.8801803187017476e-31,1.5146511449776726e-29
ENSG00000144655,487.12069544061916,-2.1039887231219336,0.18068726758429013,-11.64436626471441,2.4513707734047745e-31,1.9632469439636483e-29
ENSG00000087076,241.85437849310836,-3.3444078453211126,0.28770638366961815,-11.624378307718038,3.0984073302177343e-31,2.4670167667053412e-29
ENSG00000146278,737.6612298362511,-1.9299231138644828,0.166117350394768,-11.617829861108039,3.3452580610524733e-31,2.6481681587348915e-29
ENSG00000168404,1437.396396138105,-1.6402484002891125,0.14130624510602696,-11.607755899665845,3.763636868374337e-31,2.9622417765739393e-29
ENSG00000025708,1140.9662185147681,-1.8687430857353944,0.16198917691913528,-11.536221871590024,8.664804285821118e-31,6.780828268246869e-29
ENSG00000102921,1093.0670055427515,-1.8248440539809787,0.15822368053997032,-11.533318197082314,8.962154332741885e-31,6.97367634016478e-29
ENSG00000137752,129.50102032309124,-3.9959302445501135,0.3485531235259889,-11.464336351735973,1.9928134400977165e-30,1.5418971786518774e-28
ENSG00000185338,155.31164500012812,-3.502122343204136,0.3061865680086289,-11.437870596287684,2.7044180584011593e-30,2.0807306353822404e-28
ENSG00000167034,146.5065019651358,-3.6772441780117893,0.3233046393589245,-11.373929509033141,5.639048452429989e-30,4.314344612068642e-28
ENSG00000163121,1131.1736317074112,-1.8558966343238368,0.1636089962566151,-11.343487685805043,7.989555769270125e-30,6.0787203477863525e-28
ENSG00000134070,1205.9077262191422,-1.6866794231507969,0.1489143523410815,-11.326506791551797,9.699643990325528e-30,7.339040024724205e-28
ENSG00000137198,122.89416274363084,-5.07597960345166,0.4516597283253294,-11.238503867219803,2.638154284135062e-29,1.9851386220455864e-27
ENSG00000243649,11535.417409968511,-1.5189568620707246,0.13530789287099929,-11.22592946975294,3.041711367147377e-29,2.2762971132832423e-27
ENSG00000179583,137.63252854984546,-3.806535887055726,0.33965605482619565,-11.207030856563286,3.7661578555994596e-29,2.8031267300236195e-27
ENSG00000130066,5483.2342031301705,-1.6587787058540653,0.14856831918856886,-11.16509034304061,6.042973335668066e-29,4.473433504431036e-27
ENSG00000126709,22643.209276569432,-1.368514392425797,0.12274390484234154,-11.149347042393558,7.21337430301246e-29,5.31113769245998e-27
ENSG00000169871,3719.074189056503,-1.437878950281092,0.1291223662436243,-11.135785318309177,8.400132694327132e-29,6.151861884963106e-27
ENSG00000213886,1208.9856959854117,-1.9027215847982475,0.17167053935396076,-11.083565019127134,1.5074811720140737e-28,1.0981358856772734e-26
